2.94726628,2.959473531,2.972584373,3.00019023,3.019608694,3.031680781,3.064527971,3.091998665,3.129033415,3.141493471,3.181606942,3.203298152,3.218193651,3.229474782,3.25139627,3.27369071,3.28489675,3.310662884,3.327758542,3.324697343,3.30624004,3.296100288,3.306317634,3.391898544,3.468290851,3.493626465,3.465842893,3.499821451,3.517572901,3.509998748,3.522601477,3.53381753,3.540040048,3.552404989,3.581905636,3.611996996,3.624547161,3.645938008,3.664405323,3.673063285,3.684236786,3.671063368,3.649089316,3.658563264,3.668577865,3.676182053,3.710253223,3.721824705,3.717689708,3.717361812,3.706285929,3.703354887,3.701775479,3.677648826,3.66710859,3.655111593,3.617471111,3.611516416,3.63519753,3.669191106,3.662230195,3.65502649,3.63236661,3.619486046,3.616988027,3.639232406,3.653634809,3.640376288,3.646028117,3.658230362,3.659299153,3.671646573,3.665126194,3.606748154,3.613220975,3.632163865,3.648373451,3.658490676,3.682397063,3.680086772,3.65659839,3.63606608,3.625891285,3.654440783,3.646238371,3.626724792,3.623378249,3.621648659,3.615821618,3.577187435,3.564754912,3.550159776,3.544903425,3.563703642,3.544134996,3.528280839,3.52814067,3.529352134,3.511558133,3.490567769,3.4958066,3.510331651,3.515775729,3.515355221,3.475774895,3.446291769,3.431909391,3.413912644,3.383440824,3.344691502,3.327618372,3.302467982,3.285577573,3.273538025,3.265082808,3.257678862,3.258006758,3.256234617,3.246325143,3.214011097,3.185842059,3.183203871,3.177727254,3.175114096,3.164661466,3.138875308,3.122162613,3.113692378,3.087928747,3.078106879,3.063341538,3.044198406,3.030309124,3.019673772,3.000310375,2.985427391,2.971926077,2.954056986,2.955381085,2.950577781,2.974471653,3.133814192,3.034401569,2.880605732,2.86217346,2.847505736,2.826415252,2.80200826,2.794817071,2.774500021,2.757436903,2.751332026,2.772873055,2.875769889,2.912043719,2.984623921,2.968637103,2.878648367,2.942450461,3.05327187,3.241799675,3.293982729,3.144887572,3.045705227,3.013281048,2.998307955,3.001103834,3.006507864,3.010983271,3.012037045,3.012830504,3.013731592,3.018332151,3.022021609,3.024634767,3.02717784,3.026544575,3.024887572,3.025160402,3.029563222,3.03438655,3.038438947,3.043159651,3.046476159,3.047334696,3.048325894,3.049324601,3.05094656,3.061138876,3.082554754,3.100296191,3.11616787
2.941061282,2.959874014,2.960915273,2.96836177,3.018534896,3.035648075,3.071301156,3.105339786,3.16516958,3.181809687,3.210311627,3.216674315,3.233787493,3.245501648,3.264567185,3.288671311,3.296573359,3.306723124,3.331540612,3.339480205,3.32044971,3.317616286,3.337885779,3.416308039,3.492047057,3.510589462,3.487829461,3.520846857,3.534483334,3.542014935,3.559218222,3.560612407,3.574897167,3.587695132,3.60559426,3.624722373,3.654973927,3.687230403,3.696018522,3.696816987,3.695024822,3.673023236,3.655316841,3.664277669,3.689868591,3.712641108,3.736014351,3.741473447,3.742314463,3.747778566,3.733616453,3.72126653,3.710566101,3.705347295,3.694734471,3.674945559,3.659371741,3.656308039,3.667561637,3.693317759,3.713902632,3.704170873,3.663829627,3.657589587,3.673251012,3.695908389,3.69673689,3.673591423,3.677849068,3.682770014,3.688466898,3.678865296,3.696606733,3.651694965,3.646378541,3.672137166,3.70624588,3.694354011,3.712953986,3.692659464,3.671764215,3.662948563,3.64962997,3.671736682,3.677686371,3.64527721,3.650876476,3.647284636,3.635970965,3.606953402,3.593769972,3.570817237,3.575870844,3.579294981,3.563623545,3.561706228,3.55617955,3.571267782,3.559038004,3.523532602,3.514589295,3.540983689,3.551095908,3.542390388,3.50639189,3.477714739,3.458393893,3.443440824,3.394726962,3.368114805,3.346646364,3.323973969,3.306392725,3.300342914,3.291271954,3.285675191,3.284671478,3.280869384,3.267315506,3.219447666,3.22076676,3.210812231,3.204927621,3.202041634,3.178418089,3.163852989,3.150754662,3.128512786,3.113769972,3.10330733,3.083435818,3.06829252,3.058012599,3.039625381,3.021100496,3.003444162,2.984068249,2.97579325,2.981507655,2.977610446,2.966316799,3.037104835,2.996721038,2.901473447,2.895393601,2.88921113,2.846421926,2.82707605,2.805697718,2.801600267,2.782487172,2.863455008,2.867672604,2.939642067,3.06391473,3.100789287,3.089405532,3.031693296,3.083178007,3.137708898,3.2241934,3.101805515,3.067263777,3.022850111,3.001999917,2.995552125,2.99975971,3.004795795,3.007328856,3.010284928,3.015110759,3.016767761,3.018822744,3.020444704,3.021981561,3.025320596,3.023666097,3.02388386,3.026487005,3.02990864,3.037242501,3.04406074,3.045978057,3.049880272,3.05049101,3.051322014,3.051747528,3.052042885,3.056037712,3.066793208,3.083666097,3.096206249
2.940310375,2.942107547,2.943599349,2.985595094,3.036571691,3.10876142,3.165837887,3.171442159,3.191378749,3.190740478,3.205948855,3.231730007,3.235321847,3.241361645,3.250970756,3.275460348,3.306270076,3.317348463,3.346461141,3.35289892,3.351725001,3.344288515,3.3480831,3.431148471,3.498329648,3.516291352,3.515718159,3.518198657,3.541641984,3.565938843,3.587432314,3.581913145,3.594195486,3.615105753,3.629595762,3.647965458,3.667839473,3.709637479,3.702418756,3.706914188,3.704666472,3.692804639,3.680409662,3.686481999,3.707782737,3.73455759,3.74745067,3.750344166,3.757330107,3.760811814,3.747623378,3.746649702,3.741848901,3.716493263,3.719854825,3.707780234,3.701014559,3.693933503,3.716170373,3.7383722,3.750489341,3.719471862,3.689448083,3.684644779,3.729018397,3.756181219,3.738514872,3.703329857,3.708213258,3.717081473,3.717231655,3.716721038,3.713795002,3.683203037,3.676682658,3.700015852,3.739128113,3.727907054,3.730162279,3.731008302,3.699157315,3.705124525,3.688139001,3.697595428,3.705342289,3.684940136,3.715164157,3.698529056,3.684279338,3.648601226,3.61745359,3.595244253,3.59246089,3.596693505,3.589026741,3.59083893,3.584766593,3.594147929,3.590868967,3.557633808,3.531760043,3.560524801,3.579315006,3.580961996,3.528936632,3.499468524,3.488452714,3.457104835,3.416716032,3.390324142,3.352540987,3.329055108,3.332081265,3.330709607,3.319691294,3.314457469,3.309010888,3.303727003,3.269738434,3.241641984,3.249183597,3.241636978,3.235396938,3.214872137,3.209295399,3.190823078,3.167432314,3.138522381,3.147463185,3.124335238,3.106283426,3.095352718,3.07893538,3.070547745,3.061201452,3.028304201,3.00986442,3.00658796,3.010114722,3.002535564,2.985117016,3.019974135,3.050160611,2.95061783,2.929542364,2.922080848,2.878745985,2.837416044,2.922659046,2.89977139,2.907365567,3.013341121,3.004452881,3.010054649,3.179912394,3.124840849,3.084071587,3.086324309,3.185316424,3.170693755,3.154601811,3.040779275,3.005191273,2.997829878,2.994137917,2.99500146,2.998791039,3.002014935,3.006104877,3.011526428,3.014700263,3.014602645,3.017703892,3.018021776,3.019435985,3.02115306,3.023345709,3.027002628,3.029508156,3.0301239,3.034596804,3.045209628,3.051464686,3.054615994,3.053947687,3.057319261,3.054525885,3.053076634,3.059153978,3.066292604,3.077170748,3.082689917
2.945744441,2.951246089,2.955288474,3.033675691,3.11451337,3.155898377,3.186114889,3.199848984,3.204331901,3.211988653,3.21598348,3.236610905,3.243301489,3.247751867,3.255756539,3.269077635,3.295779901,3.333718243,3.354673564,3.372337408,3.369874432,3.373819198,3.366635518,3.428835676,3.500191899,3.513212632,3.535284302,3.54467565,3.569360477,3.595644737,3.601316591,3.596398148,3.607346377,3.6209378,3.643715323,3.673526344,3.693422886,3.726102374,3.730935714,3.72526386,3.719466856,3.721023737,3.714260565,3.707800259,3.733068291,3.757950857,3.778493179,3.77000292,3.7787585,3.78489091,3.781181428,3.781777147,3.765687706,3.745956364,3.745891285,3.766273414,3.749881106,3.72694339,3.7526069,3.764213425,3.769096825,3.735000626,3.725904635,3.741458429,3.783609361,3.816033541,3.807155313,3.768400985,3.750261566,3.768300864,3.765237162,3.789156064,3.755325185,3.725894623,3.720798465,3.737641317,3.760070919,3.755910892,3.75685203,3.760977014,3.731338701,3.73553377,3.731421301,3.728655459,3.716670977,3.716298027,3.763104585,3.757537858,3.73364649,3.690804722,3.647847816,3.623363231,3.621208126,3.612675316,3.619648742,3.621480956,3.614885487,3.62679738,3.614277252,3.587862834,3.584944308,3.593947687,3.609098494,3.609524008,3.569608277,3.546360185,3.522999458,3.473617288,3.445756122,3.413284385,3.400894414,3.378357182,3.379841475,3.360222769,3.347970464,3.344583872,3.334696925,3.322276918,3.274091194,3.281157232,3.279219891,3.27341788,3.254289767,3.242182637,3.23232823,3.212764591,3.18688582,3.184097451,3.167497393,3.146411914,3.129038421,3.118565767,3.104914271,3.098962079,3.073839222,3.055061533,3.044488757,3.039149806,3.038711777,3.028737224,3.015143298,3.01923324,2.99894873,2.969310417,2.956432356,2.948287514,2.91684452,2.874538401,2.873547203,2.908434358,2.920326228,2.967593342,3.080447207,3.141027909,3.127256268,3.040161028,2.995992658,3.017348463,3.084417004,3.040826832,3.012332402,3.001904802,3.004347754,3.032599391,3.037495307,3.02198907,3.000335405,2.999491886,3.004342747,3.011996996,3.013826707,3.014985608,3.015333528,3.015703976,3.018702599,3.019293313,3.021949022,3.030564432,3.031437988,3.033705728,3.037647991,3.050526052,3.057254182,3.061389179,3.061842226,3.063701973,3.058743482,3.056761086,3.063138793,3.068597889,3.073401193,3.078675066
2.949549038,2.95558383,2.987995495,3.047429811,3.129468942,3.174435777,3.212837178,3.213865921,3.216621751,3.238971257,3.24791206,3.238185307,3.247143632,3.265333111,3.284190897,3.29030078,3.311604022,3.334166284,3.3652964,3.391192691,3.397798173,3.401087147,3.390889825,3.403863001,3.480375454,3.510632014,3.535687289,3.579717993,3.594385716,3.613691544,3.620707522,3.624687331,3.627147804,3.646225856,3.656328063,3.691085061,3.709810187,3.727038505,3.739468524,3.738159443,3.733796671,3.739528597,3.731461349,3.739563639,3.767382254,3.792820491,3.822476326,3.823795419,3.814586792,3.834045305,3.829452255,3.813452922,3.817970881,3.813760794,3.841692045,3.849949522,3.809355471,3.793443745,3.813255183,3.805968879,3.802910183,3.779158984,3.798524884,3.819352551,3.83008552,3.856988027,3.861077969,3.834333153,3.794702766,3.790475157,3.79261274,3.839579492,3.792632765,3.775822452,3.780172709,3.788605398,3.784317717,3.791433816,3.794717784,3.793876768,3.762586459,3.767166993,3.759084727,3.759262442,3.752982354,3.773026574,3.800735055,3.803117934,3.744304368,3.707452338,3.682001585,3.66364941,3.650798882,3.64562513,3.655419465,3.655852488,3.664658129,3.665449084,3.651259438,3.639272454,3.633352801,3.639572817,3.638191148,3.642243544,3.605301406,3.576313879,3.535091569,3.508562012,3.497886613,3.474345668,3.461272371,3.436284677,3.411820116,3.390138918,3.380397147,3.372855534,3.361742105,3.328749739,3.301326603,3.310570272,3.305078637,3.292786283,3.278779358,3.274619332,3.253719077,3.237349297,3.216699345,3.207147804,3.186034792,3.171104251,3.155345209,3.144239289,3.130682909,3.113982729,3.095730675,3.094043636,3.07948104,3.073473781,3.065544199,3.052318218,3.036186225,3.016139502,2.999822285,2.999777231,2.990621167,2.97463435,2.941804681,2.937191607,2.946044804,2.956657628,2.944400317,2.940235284,2.986338492,3.130988278,3.061414209,2.993361979,2.993181761,3.002548079,3.00734888,2.998766009,3.022569772,3.041838054,3.066990947,3.078554921,3.083931417,3.06724125,3.029831046,3.005161236,3.006908348,3.013343624,3.015130783,3.012655292,3.011721664,3.015488716,3.022935213,3.015586333,3.016109466,3.030033791,3.034536732,3.046100705,3.054398231,3.05410788,3.063999833,3.068943306,3.070174795,3.069471445,3.063917233,3.065476618,3.06964165,3.072497601,3.076464895,3.080372116
2.948257478,2.960612407,2.984874223,3.0445238,3.14990864,3.199966626,3.222205999,3.226288432,3.221380001,3.221890618,3.238678403,3.237677193,3.255764048,3.274661883,3.287404781,3.302270243,3.337815694,3.3484135,3.379914063,3.410761337,3.438825247,3.429934504,3.41203037,3.414651037,3.433433732,3.489421384,3.527865337,3.561686204,3.634126236,3.638579116,3.64852113,3.655124108,3.656443202,3.664275166,3.682111718,3.701537691,3.717021401,3.731774227,3.747257937,3.750672062,3.751848484,3.762190981,3.761597764,3.78421259,3.804457052,3.829497309,3.852259814,3.857541196,3.851701639,3.862291936,3.85518585,3.842998623,3.866159109,3.873528013,3.910052146,3.923170498,3.916885403,3.892598557,3.879107255,3.86079763,3.838723458,3.815613032,3.864537149,3.893149222,3.885499979,3.88852113,3.889850236,3.872817154,3.839814776,3.816003504,3.8164966,3.852490092,3.832423345,3.810609486,3.826310959,3.844094948,3.837970047,3.827962955,3.827242084,3.826846606,3.800489758,3.787691794,3.785909641,3.787096074,3.780655792,3.829029244,3.850167285,3.827757707,3.773274373,3.761234825,3.73358892,3.703797922,3.685112845,3.677333445,3.686827416,3.687147804,3.706233365,3.693237662,3.680905261,3.686354345,3.674605148,3.678735138,3.667459013,3.661576905,3.617215802,3.576589212,3.551408786,3.534861291,3.538575779,3.508712194,3.469707563,3.446497017,3.433961871,3.416130324,3.416675983,3.403510075,3.388086438,3.335813274,3.343082057,3.33476701,3.319498561,3.306370197,3.311421301,3.300100121,3.287377248,3.253661508,3.242345334,3.231231905,3.216801969,3.198945392,3.186577948,3.173719912,3.1615452,3.133659005,3.119128947,3.118823578,3.111119269,3.101262359,3.089267865,3.074197155,3.061709566,3.033880939,3.028704685,3.027240416,3.020750073,2.990571107,2.976919611,2.969715907,2.97538776,2.985294731,2.978153602,2.969600768,2.970349172,3.077688874,3.068034709,3.000765925,3.04500438,3.057421885,3.065947186,3.055759877,3.069911977,3.098151099,3.109925326,3.114590964,3.105009386,3.100326228,3.087936256,3.051059197,3.018116891,3.015999333,3.025858746,3.026381878,3.021358308,3.010880647,3.015824121,3.025280547,3.027921238,3.029816028,3.042195987,3.058635852,3.07353135,3.069911977,3.069371324,3.074014434,3.076069417,3.074054482,3.069779317,3.072825497,3.073836719,3.075005632,3.079390931,3.084915106
2.962357015,2.993129198,3.05500146,3.053669851,3.146494514,3.203295649,3.223114597,3.234368195,3.233762463,3.233402027,3.231196863,3.241061282,3.247171165,3.262992783,3.311806767,3.335425306,3.354455801,3.37609695,3.39595845,3.422695757,3.452989863,3.457632973,3.441060448,3.43169413,3.48758917,3.573079972,3.588153185,3.579052188,3.649817696,3.675821618,3.665281382,3.678084352,3.686487005,3.688777273,3.708153185,3.73286054,3.734454966,3.743300655,3.751918568,3.77181511,3.768656293,3.790928205,3.79331609,3.816754412,3.845266364,3.855298486,3.880526469,3.888088106,3.880571524,3.877237495,3.870018773,3.873998582,3.907541613,3.919180677,3.950032956,3.972137166,3.970134746,3.969654165,3.943119603,3.907271286,3.867761045,3.866662217,3.915751533,3.978089358,3.973498811,3.969393851,3.9364966,3.900167703,3.862399566,3.842983605,3.845952192,3.86666472,3.897759793,3.884926787,3.878086021,3.898500688,3.885279713,3.880055901,3.864024029,3.858912853,3.820371282,3.810987443,3.817768136,3.819022152,3.818922031,3.841864753,3.883379917,3.870058821,3.854029452,3.805683534,3.766451128,3.738572442,3.720818489,3.713014059,3.719394268,3.71692128,3.734439948,3.72313629,3.710688749,3.706621334,3.693337783,3.702974427,3.697833215,3.683973969,3.647657586,3.599506904,3.579905719,3.56798882,3.566872471,3.521490134,3.48940136,3.471041675,3.460318718,3.44585374,3.44469484,3.428312544,3.398879479,3.355982646,3.370870635,3.359847316,3.340176046,3.338824413,3.336431521,3.32198907,3.300227775,3.276809478,3.269520671,3.261458429,3.250785533,3.232438363,3.218869467,3.203415794,3.183887197,3.151625714,3.155084894,3.150504359,3.136529974,3.132470068,3.119824788,3.102856785,3.087057695,3.066980935,3.063419131,3.053657336,3.050120562,3.021991573,3.006985941,2.997887447,3.004748237,3.01215719,3.002130074,3.000680823,3.004653123,3.002360352,3.013826707,3.039355054,3.116878728,3.157673022,3.112470902,3.105835384,3.122923533,3.132399983,3.131964457,3.131228568,3.123331526,3.122668224,3.114756164,3.103717826,3.082524717,3.040338743,3.036746903,3.040851863,3.031035001,3.016219599,3.013473781,3.019566142,3.02671478,3.036178716,3.051642401,3.059909891,3.067744358,3.078284594,3.074953068,3.076900421,3.077936673,3.076827834,3.074137082,3.074527554,3.07602186,3.076895415,3.081370823,3.086727295
3.002044971,3.058778524,3.125389012,3.150509365,3.185824538,3.219697968,3.230150599,3.238776021,3.244307705,3.246678069,3.244492929,3.253040758,3.250382546,3.271192691,3.322639856,3.360790956,3.37593926,3.395895874,3.430069668,3.466979267,3.478440616,3.489043427,3.466098202,3.475782404,3.582513871,3.629655834,3.63703475,3.651347044,3.67526094,3.70168537,3.708626257,3.708971674,3.71719411,3.729313754,3.7305102,3.749515665,3.758055984,3.761605273,3.767314672,3.785251345,3.802467148,3.826103208,3.837562054,3.850672896,3.875888365,3.884328564,3.919063035,3.938366359,3.91275291,3.904565517,3.890738809,3.895339368,3.932917275,3.954956406,3.96715865,3.997622961,4.003394936,3.999560302,3.981113012,3.955972634,3.936977181,3.951236911,3.977060615,4.044309374,4.073865087,4.049558216,3.990426766,3.93033916,3.893697384,3.884596387,3.8843586,3.895164157,3.931858496,3.947106921,3.947489884,3.940108464,3.929730925,3.924246798,3.916234617,3.88792541,3.855220892,3.855799091,3.863087898,3.864366943,3.87498227,3.89343707,3.91139627,3.911956948,3.909796838,3.847411456,3.804226774,3.773394518,3.748111468,3.753748279,3.757592925,3.756393976,3.760286179,3.750166451,3.742379542,3.726582954,3.727123608,3.727576655,3.722956072,3.706358517,3.65472863,3.629117684,3.606362688,3.61331609,3.576734387,3.526023111,3.513034917,3.498377206,3.490232364,3.480242793,3.473044095,3.45355054,3.404528806,3.398028451,3.39679446,3.374512536,3.365043594,3.367303825,3.357689708,3.340831838,3.312317384,3.30883067,3.296288015,3.293497142,3.276286346,3.265227984,3.25223979,3.232298194,3.207217888,3.198434775,3.190995787,3.188840682,3.17548955,3.169897793,3.152712027,3.130357515,3.110856452,3.10265404,3.100629093,3.089370489,3.080547328,3.061151391,3.031720829,3.021323266,3.040030871,3.039382587,3.03009136,3.02620166,3.044556339,3.043312336,3.058265404,3.06170456,3.134918026,3.148972508,3.122675733,3.123859664,3.132422511,3.13228985,3.131931918,3.129030912,3.124512953,3.123844646,3.128575362,3.122653206,3.108481081,3.099274957,3.085263026,3.057992574,3.039212382,3.024299362,3.013180927,3.016557507,3.026804889,3.041417546,3.06783697,3.079395937,3.078872805,3.08506779,3.080662467,3.079738851,3.080171874,3.079906554,3.078735138,3.078094364,3.077811522,3.078730132,3.081163072,3.085806182
3.21501481,3.192742898,3.17040841,3.170105544,3.189131033,3.215520421,3.231241917,3.234395728,3.241421718,3.25099829,3.256865379,3.254530057,3.270581953,3.320104293,3.352908932,3.385913813,3.398644195,3.405882942,3.440737558,3.486905845,3.525454925,3.526991782,3.521142214,3.545181261,3.61918318,3.660137666,3.677140712,3.689115181,3.704075758,3.729408869,3.745933837,3.74263485,3.765983063,3.776698511,3.764270994,3.748176547,3.756196237,3.763079554,3.773827542,3.796710191,3.81643903,3.842082516,3.867065204,3.882691586,3.918957907,3.93647157,3.952813817,3.978830253,3.957336782,3.931588169,3.91677527,3.927680948,3.967541613,3.988737224,3.995993492,4.021689542,4.031731676,4.037090651,4.02767177,3.989811022,4.01737683,4.028853198,4.035959284,4.08218514,4.122931876,4.095130783,4.03542614,3.986421926,3.944255976,3.944428685,3.930907346,3.939517751,3.974928038,4.017259188,4.005477452,3.98750073,3.994606817,3.985565892,3.983873848,3.95241083,3.915531267,3.910387552,3.910828084,3.911881857,3.923971466,3.970843102,3.976615077,3.975576321,3.944849193,3.899637061,3.836553335,3.800840182,3.805243002,3.811998665,3.804962663,3.811503066,3.792147178,3.777469442,3.770949063,3.757044762,3.752158859,3.747560803,3.741140545,3.712831338,3.68001919,3.655752367,3.644321055,3.632594385,3.589104334,3.552094614,3.547661758,3.539729673,3.528065579,3.523352384,3.498950398,3.479141463,3.433934337,3.433846731,3.426740645,3.410333319,3.402886822,3.394338993,3.381848901,3.359744692,3.351389596,3.338876976,3.325996412,3.318767678,3.304895916,3.297486963,3.277693046,3.25361395,3.245261357,3.238635852,3.224098285,3.226698928,3.217695549,3.204895082,3.179632055,3.159585332,3.138332151,3.145280547,3.141753786,3.131666597,3.111364566,3.083137958,3.057441909,3.054988945,3.069581578,3.073005715,3.063894706,3.052453381,3.069043427,3.066052313,3.077994243,3.067326353,3.100536482,3.122427934,3.122342831,3.126012265,3.130993284,3.129070961,3.128194902,3.12667056,3.127303825,3.124853364,3.12664553,3.130334988,3.123704476,3.114400734,3.1045238,3.081295732,3.046258396,3.030907346,3.019648742,3.014692754,3.028667139,3.04951483,3.071118435,3.083681115,3.090118894,3.092379125,3.087295482,3.084354428,3.084724876,3.083768721,3.082409578,3.081458429,3.080659964,3.080837679,3.082094197,3.085678528
3.477902465,3.265285553,3.203152977,3.187561637,3.200229444,3.218511535,3.217124859,3.232168036,3.243198865,3.249158567,3.262577281,3.272712027,3.326577114,3.365857077,3.386269242,3.40108965,3.405750282,3.422961078,3.454141254,3.494011931,3.550840599,3.586401068,3.609849401,3.626592132,3.647957949,3.672470068,3.697397689,3.714923866,3.759002128,3.784625589,3.787028493,3.782983605,3.802454633,3.819490217,3.796329732,3.769790163,3.760471403,3.762446289,3.771765049,3.803455842,3.84345918,3.869372992,3.883254766,3.930259063,3.954200492,3.979065538,3.98744316,4.004781611,3.985185432,3.961251512,3.970527721,3.980735055,4.002661549,4.042739977,4.043433315,4.060776772,4.054221351,4.065222143,4.076748571,4.064308539,4.085113679,4.104186726,4.116401485,4.154782863,4.182784198,4.147972133,4.073331943,4.052289016,4.010148096,3.991337867,3.978812732,3.983520921,4.0173518,4.069474782,4.04447207,4.052299028,4.046789871,4.038071837,4.008558675,3.996231279,3.98356097,3.959504401,3.954455801,3.959179008,3.960908598,4.006150766,4.028107296,3.994158775,3.972998206,3.940619081,3.868471904,3.853736598,3.86031705,3.860669976,3.856209587,3.853261024,3.824839181,3.799385925,3.800477243,3.780478078,3.775614701,3.771081724,3.745217972,3.725086146,3.709452255,3.695262609,3.675576321,3.651952776,3.612807976,3.591629886,3.582135914,3.573748279,3.56004422,3.549909474,3.525349798,3.504166701,3.454273914,3.468275833,3.452649451,3.447605857,3.437911643,3.424315214,3.414375704,3.389963706,3.385618456,3.369556547,3.361311585,3.350873973,3.34008844,3.321816361,3.299914897,3.278654207,3.281610279,3.267350549,3.252199741,3.266421926,3.261531017,3.238598306,3.218876976,3.188570356,3.172488424,3.185771974,3.177276709,3.165862918,3.140039214,3.111559801,3.086376872,3.086594635,3.098726795,3.104248467,3.093400359,3.082637353,3.093688207,3.095645572,3.104959326,3.102135914,3.096944641,3.104183388,3.11510909,3.125889617,3.131028326,3.129814359,3.127924576,3.130447624,3.128084769,3.127892036,3.127261274,3.129571566,3.133358642,3.128760586,3.121344124,3.100746736,3.056738559,3.039304994,3.027708481,3.021966543,3.028144007,3.047780234,3.065711902,3.078780193,3.089713404,3.094101206,3.09282216,3.091007467,3.090138918,3.087981311,3.086226691,3.08469484,3.083623545,3.083663594,3.084789955,3.089871094
